"시도명","시군구명","상세주소","분포식물학명","분포식물국명"
"강원특별자치도","영월군","연당리","Euphorbia maculata L.","애기땅빈대"
"강원특별자치도","영월군","연당리","Cirsium pendulum Fisch. ex DC.","큰엉겅퀴"
"강원특별자치도","영월군","연당리","Ixeris polycephala Cass.","벌씀바귀"
"강원특별자치도","영월군","연당리","Xanthium orientale L.","큰도꼬마리"
"강원특별자치도","영월군","연당리","Cyperus cyperoides (L.) Kuntze","방동사니아재비"
"강원특별자치도","영월군","연당리","Geranium sibiricum L.","쥐손이풀"
"강원특별자치도","영월군","연당리","Aster incisus Fisch.","가새쑥부쟁이"
"강원특별자치도","영월군","연당리","Rorippa cantoniensis (Lour.) Ohwi","좀개갓냉이"
"강원특별자치도","영월군","연당리","Rorippa indica (L.) Hiern","개갓냉이"
"강원특별자치도","영월군","연당리","Rorippa palustris (L.) Besser","속속이풀"
"강원특별자치도","영월군","연당리","Elsholtzia ciliata (Thunb.) Hyl.","향유"
"강원특별자치도","영월군","연당리","Mazus pumilus (Burm.f.) Steenis","주름잎"
"강원특별자치도","영월군","연당리","Sigesbeckia orientalis L. subsp. pubescens (Makino) H.Koyama","털진득찰"
"강원특별자치도","영월군","연당리","Eclipta thermalis Bunge","한련초"
"강원특별자치도","영월군","연당리","Stellaria aquatica (L.) Scop.","쇠별꽃"
"강원특별자치도","영월군","연당리","Chrysanthemum indicum L.","감국"
"강원특별자치도","영월군","연당리","Dendranthema zawadskii (Herbich) Tzvelev","산구절초"
"강원특별자치도","영월군","연당리","Amaranthus blitum L. subsp. oleraceus (L.) Costea","개비름"
"강원특별자치도","영월군","연당리","Amaranthus retroflexus L.","털비름"
"강원특별자치도","영월군","연당리","Humulus scandens (Lour.) Merr.","환삼덩굴"
"강원특별자치도","영월군","연당리","Chenopodium ficifolium Sm.","좀명아주"
"강원특별자치도","영월군","연당리","Amethystea caerulea L.","개차즈기"
"강원특별자치도","영월군","연당리","Artemisia indica Willd.","쑥"
"강원특별자치도","영월군","응봉산","Botrychium ternatum (Thunb.) Sw.","고사리삼"
"강원특별자치도","영월군","응봉산","Festuca arundinacea Schreb.","큰김의털"
"강원특별자치도","영월군","응봉산","Cyperus orthostachyus Franch. & Sav.","쇠방동사니"
"강원특별자치도","영월군","응봉산","Corylus sieboldiana Blume","참개암나무"
"강원특별자치도","영월군","응봉산","Fallopia dentatoalata (F.Schmidt) Holub","큰닭의덩굴"
"강원특별자치도","영월군","응봉산","Persicaria lapathifolia (L.) Delarbre","흰여뀌"
"강원특별자치도","영월군","응봉산","Persicaria nepalensis (Meisn.) H.Gross","산여뀌"
"강원특별자치도","영월군","응봉산","Persicaria thunbergii (Siebold & Zucc.) H.Gross","고마리"
"강원특별자치도","영월군","응봉산","Polygonum aviculare L.","마디풀"
"강원특별자치도","영월군","응봉산","Aconitum neotortuosum Nakai","참줄바꽃"
"강원특별자치도","영월군","응봉산","Celastrus orbiculatus Thunb.","노박덩굴"
"강원특별자치도","영월군","응봉산","Euonymus alatus (Thunb.) Siebold f. ciliato-dentatus (Franch. & Sav.) Hiyama","회잎나무"
"강원특별자치도","영월군","응봉산","Acer pseudosieboldianum (Pax) Kom.","당단풍나무"
"강원특별자치도","영월군","응봉산","Acalypha australis L.","깨풀"
"강원특별자치도","영월군","응봉산","Solanum americanum Mill.","미국까마중"
"강원특별자치도","영월군","응봉산","Symphyotrichum pilosum (Willd.) G.L.Nesom","미국쑥부쟁이"
"강원특별자치도","영월군","응봉산","Cirsium setidens (Dunn) Nakai","고려엉겅퀴"
"강원특별자치도","영월군","응봉산","Crepidiastrum denticulatum (Houtt.) J.H.Pak & Kawano","이고들빼기"
"강원특별자치도","영월군","응봉산","Saussurea gracilis Maxim.","은분취"
"강원특별자치도","영월군","응봉산","Dryopteris crassirhizoma Nakai","관중"
"강원특별자치도","영월군","응봉산","Dryopteris chinensis (Baker) Koidz.","가는잎족제비고사리"
"강원특별자치도","영월군","응봉산","Cyperus difformis L.","알방동사니"
"강원특별자치도","영월군","응봉산","Cyperus iria L.","참방동사니"
"강원특별자치도","영월군","응봉산","Cyperus microiria Steud.","금방동사니"
"강원특별자치도","영월군","응봉산","Quercus serrata Murray","졸참나무"
"강원특별자치도","영월군","응봉산","Clematis urticifolia Nakai ex Kitag.","병조희풀"
"강원특별자치도","영월군","응봉산","Clematis terniflora DC.","참으아리"
"강원특별자치도","영월군","응봉산","Geranium sibiricum L.","쥐손이풀"
"강원특별자치도","영월군","응봉산","Hypericum erectum Thunb.","고추나물"
"강원특별자치도","영월군","응봉산","Eleutherococcus sessiliflorus (Rupr. & Maxim.) S.Y.Hu","오갈피나무"
"강원특별자치도","영월군","응봉산","Kalopanax septemlobus (Thunb.) Koidz.","음나무"
"강원특별자치도","영월군","응봉산","Angelica polymorpha Maxim.","궁궁이"
"강원특별자치도","영월군","응봉산","Angelica gigas Nakai","참당귀"
"강원특별자치도","영월군","응봉산","Lysimachia vulgaris L. var. davurica (Ledeb.) R.Knuth","좁쌀풀"
"강원특별자치도","영월군","응봉산","Gentiana triflora Pall. var. japonica (Kusn.) H.Hara","과남풀"
"강원특별자치도","영월군","응봉산","Gentiana scabra Bunge","용담"
"강원특별자치도","영월군","응봉산","Lycopus lucidus Turcz. ex Benth.","쉽싸리"
"강원특별자치도","영월군","응봉산","Aster hispidus Thunb.","갯쑥부쟁이"
"강원특별자치도","영월군","응봉산","Erigeron annuus (L.) Desf.","개망초"
"강원특별자치도","영월군","응봉산","Sanguisorba officinalis L.","오이풀"
